anonymous_applicant_id,full_probability,full_decision,fixed_probability,fixed_decision,oracle_probability,oracle_decision,fixed_disagreement,oracle_disagreement,fixed_early_stop,oracle_early_stop,fixed_optional_units,oracle_optional_units,fixed_path,oracle_path
HC_HELDOUT_0000053,0.0557387963768089,Approve,0.0557387963768089,Approve,0.0557387963768089,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE
HC_HELDOUT_0000054,0.167613127206461,Reject,0.1620719726139302,Reject,0.1620719726139302,Reject,False,False,True,True,1.0,1.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000055,0.0172895018575465,Approve,0.0351048007021886,Approve,0.0351048007021886,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000056,0.0603431749842895,Approve,0.0603431749842895,Approve,0.0603431749842895,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000057,0.0639927393948962,Approve,0.0639927393948962,Approve,0.0639927393948962,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000058,0.0259337735911916,Approve,0.0270225920807466,Approve,0.0270225920807466,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000059,0.0431039051256301,Approve,0.0367149407751412,Approve,0.0431039051256301,Approve,False,False,True,False,1.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000060,0.204412742332454,Reject,0.1561457049018288,Reject,0.1561457049018288,Reject,False,False,True,True,1.0,1.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000061,0.0451499707862364,Approve,0.0451499707862364,Approve,0.0451499707862364,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000062,0.0137769829907906,Approve,0.0165635453232985,Approve,0.0165635453232985,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000063,0.1717628826948174,Reject,0.1390294723327086,Reject,0.1390294723327086,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000064,0.0313125721693379,Approve,0.0219033612316654,Approve,0.0219033612316654,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000065,0.0854579666533232,Approve,0.1538741575029781,Reject,0.1538741575029781,Reject,True,True,True,True,0.0,0.0,,
HC_HELDOUT_0000066,0.0698825024233931,Approve,0.0698825024233931,Approve,0.0698825024233931,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000067,0.0272597700159547,Approve,0.0200076715778221,Approve,0.0200076715778221,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000068,0.0456197137714917,Approve,0.0322714057225463,Approve,0.0456197137714917,Approve,False,False,True,False,1.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE
HC_HELDOUT_0000069,0.0524314249631479,Approve,0.0524314249631479,Approve,0.0524314249631479,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000070,0.1415110894993566,Reject,0.1884888471622307,Reject,0.1884888471622307,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000071,0.0560671753465665,Approve,0.0358680943574312,Approve,0.0560671753465665,Approve,False,False,True,False,1.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000072,0.1035610190505482,Reject,0.182453132651245,Reject,0.182453132651245,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000073,0.1297154402654159,Reject,0.1728495522213259,Reject,0.1728495522213259,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000074,0.0217763098378424,Approve,0.0298747020225032,Approve,0.0298747020225032,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000075,0.0604710467021387,Approve,0.1550659208321977,Reject,0.1550659208321977,Reject,True,True,True,True,0.0,0.0,,
HC_HELDOUT_0000076,0.2537249247073374,Reject,0.2051921450771276,Reject,0.2051921450771276,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000077,0.0363545772831661,Approve,0.0169747804280785,Approve,0.0169747804280785,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000078,0.0900546801716681,Reject,0.0900546801716681,Reject,0.0900546801716681,Reject,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000079,0.0523045702290915,Approve,0.0523045702290915,Approve,0.0523045702290915,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000080,0.1027667218879813,Reject,0.1474318834147151,Reject,0.1027667218879813,Reject,False,False,True,False,2.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE,BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000081,0.0986323719130768,Reject,0.1668731514553823,Reject,0.1668731514553823,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000082,0.0271404528139337,Approve,0.0293230660445268,Approve,0.0293230660445268,Approve,False,False,True,True,1.0,1.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000083,0.1944213355070208,Reject,0.1954796631634941,Reject,0.1954796631634941,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000084,0.1190381971179307,Reject,0.1190381971179307,Reject,0.1190381971179307,Reject,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE
HC_HELDOUT_0000085,0.2381786997031394,Reject,0.1965344580916962,Reject,0.1965344580916962,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000086,0.0801308689183486,Approve,0.0801308689183486,Approve,0.0801308689183486,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE
HC_HELDOUT_0000087,0.0488504141553399,Approve,0.0320791439549972,Approve,0.0320791439549972,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000088,0.0397877351697602,Approve,0.0320640077062001,Approve,0.0397877351697602,Approve,False,False,True,False,1.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000089,0.0582795236850853,Approve,0.0582795236850853,Approve,0.0582795236850853,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000090,0.0475099814650671,Approve,0.0475099814650671,Approve,0.0475099814650671,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000091,0.0121480245904609,Approve,0.0219555096396252,Approve,0.0219555096396252,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000092,0.1992332080630663,Reject,0.2182622629280554,Reject,0.2182622629280554,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000093,0.0328598837687087,Approve,0.0368962585908056,Approve,0.0368962585908056,Approve,False,False,True,True,2.0,2.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000094,0.0201278934790824,Approve,0.0256399162165102,Approve,0.0256399162165102,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000095,0.0841635334792843,Approve,0.1558719950689617,Reject,0.1558719950689617,Reject,True,True,True,True,0.0,0.0,,
HC_HELDOUT_0000096,0.1577877919312279,Reject,0.1926255684449422,Reject,0.1926255684449422,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000097,0.0679435060694639,Approve,0.0679435060694639,Approve,0.0679435060694639,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000098,0.0890621256709841,Reject,0.0890621256709841,Reject,0.0890621256709841,Reject,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE
HC_HELDOUT_0000099,0.2419884816367629,Reject,0.165272736059799,Reject,0.165272736059799,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000100,0.1992332080630663,Reject,0.2182622629280554,Reject,0.2182622629280554,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000101,0.0575176099077146,Approve,0.0575176099077146,Approve,0.0575176099077146,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000102,0.0332293338336279,Approve,0.0329946182519834,Approve,0.0349062978743745,Approve,False,False,True,True,3.0,1.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE,BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE
HC_HELDOUT_0000103,0.0560262238351351,Approve,0.0560262238351351,Approve,0.0560262238351351,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE
HC_HELDOUT_0000104,0.073448253053481,Approve,0.073448253053481,Approve,0.073448253053481,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000105,0.0483421266805379,Approve,0.0483421266805379,Approve,0.0483421266805379,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE
HC_HELDOUT_0000106,0.030252665445926,Approve,0.0364693513199726,Approve,0.0348942277899964,Approve,False,False,True,True,3.0,3.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000107,0.0119671132261869,Approve,0.0185416799758183,Approve,0.0185416799758183,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000108,0.0694189619378091,Approve,0.0694189619378091,Approve,0.0694189619378091,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE
HC_HELDOUT_0000109,0.0342425766719448,Approve,0.0342425766719448,Approve,0.0353072516032425,Approve,False,False,False,True,5.0,3.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE
HC_HELDOUT_0000110,0.242600037774285,Reject,0.1926255684449422,Reject,0.1926255684449422,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000111,0.0399101756371399,Approve,0.0318719639362418,Approve,0.0318719639362418,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000112,0.0689452768077232,Approve,0.0689452768077232,Approve,0.0689452768077232,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000113,0.1063933023545822,Reject,0.155704097606729,Reject,0.155704097606729,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000114,0.1771136682609081,Reject,0.1478302331090678,Reject,0.1425580155179583,Reject,False,False,True,True,3.0,1.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE,BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE
HC_HELDOUT_0000115,0.0275637611403639,Approve,0.0289544363704073,Approve,0.0289544363704073,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000116,0.0269632850593927,Approve,0.027720577681974,Approve,0.027720577681974,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000117,0.0440374707749731,Approve,0.0440374707749731,Approve,0.0440374707749731,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000118,0.0997524003773316,Reject,0.1389378047555237,Reject,0.0997524003773316,Reject,False,False,True,False,1.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
